id,valor_total_avaluo
822,360324247.57407826
826,95617758.67399876
841,155814375.97771785
852,87803011.78406663
854,131902558.0186758
860,198765278.4263147
864,235055289.6687882
865,264470683.53175372
868,92417372.86711207
875,129092786.1881515
882,52158638.682018876
883,271030915.1694533
884,260275634.02558094
885,219312054.15896198
891,445541635.4381138
892,190847276.61499825
897,180181585.966357
902,116377254.54397777
910,141550330.0009378
911,58756207.6158433
913,92167950.14409427
918,77480727.20716533
920,354122903.470991
923,207995995.52500996
926,454151374.7060692
937,208950159.76899832
939,65531741.03434825
940,754789982.5290285
941,97500011.9490118
946,356014025.88370436
960,133542516.26123747
962,54091429.82661083
965,173862209.4082503
970,109015969.25960727
971,58032693.10607385
976,130000528.05112706
980,78841052.91653736
981,85818858.16254948
982,928973659.9497794
991,303090939.9535583
992,315218997.63092965
994,129842670.1063353
995,258946005.4267099
999,148089134.84882107
1001,141557799.33286604
1006,192315053.8231731
1008,160228212.4676229
1010,107298721.1188835
1011,479471771.9304401
1012,60631134.809154
1013,120156720.56948487
1019,92841040.27980398
1023,116825106.34690805
1024,51691360.34499394
1025,259310945.04195863
1028,130538916.9439562
1033,177035090.37130654
1036,191783902.82531112
1037,396600970.6472197
1039,195917024.6807819
1041,218478231.13694313
1053,186294801.42402992
1059,766770946.9439162
1061,227210052.72345304
1062,66716277.96755865
1063,74860933.56136358
1064,153505789.76258168
1073,611123383.6544042
1074,337669933.15129423
1076,345374404.83554316
1079,114184626.84130688
1081,117888749.91502135
1085,46824678.60515245
1086,48388277.75604091
1087,219360037.45825627
1090,153887165.07031322
1095,185184412.1825339
1098,188770425.89856812
1099,123114241.2110321
1103,229200915.18723828
1104,719805334.713396
1106,262509632.40800643
1107,400179039.3180766
1108,430051150.3659828
1114,60290046.604045376
1115,144790006.16566998
1121,407367632.4847593
1124,209344770.1751836
1126,429208838.19373345
1132,93168321.32518217
1141,229416915.52982676
1144,285048020.63240266
1145,248603927.443757
1148,86693111.06632127
1153,7158628.583166396
1155,134427191.8996625
1160,465921644.4856259
1172,175032199.02803195
1174,124603969.41048369
1176,858382775.3300215
1177,174494120.85407534
1182,197075603.60648817
1188,196063095.35338056
1193,740883072.6701398
1198,193135284.9447037
1200,317376013.85260355
1205,642958470.8992866
1217,167063757.29358286
1220,346996618.3102883
1223,114592677.43251026
1224,205122136.02807203
1227,823604949.6839225
1253,280906654.2550538
1254,220355848.2980996
1258,237582384.5701366
1262,123342425.93583375
1264,168830694.961959
1277,277544850.0361582
1278,162739300.83449373
1282,101532724.79603636
1284,45270903.27396801
1286,171300746.46523264
1291,82629864.48108965
1293,769004664.8746104
1294,70523879.7542153
1296,161378943.47081646
1297,193999371.89138153
1298,205446054.55137444
1302,258175309.0914632
1303,209809869.92867756
1304,63069753.53663655
1305,182170917.45056495
1315,222024390.10146728
1318,141411507.96381944
1321,96328085.16800098
1323,90880743.89346924
1326,45778055.28925075
1327,189381491.44862878
1329,82225056.66578957
1330,244354735.7944068
1336,163621123.51125127
1343,554062667.5286258
1346,137481882.72821018
1359,309050545.49231625
1362,74786494.70310095
1363,220734508.0951509
1364,284641718.64573914
1367,231702530.99965248
1371,103696638.18707877
1372,256121532.15285683
1375,337021141.1556031
1379,528453668.92135483
1380,198330379.40236902
1381,92054127.11642036
1393,527490393.4396943
1398,316527557.91290194
1400,99182226.86561505
1402,332928834.02048856
1404,463480170.4741219
1406,148554634.73864576
1412,334706245.354026
1416,183431990.54877642
1422,294019638.9553169
1425,161299923.4836594
1427,324640279.4284494
1428,250056938.83397242
1432,176616700.60074002
1433,334147430.09344465
1439,221251408.2699123
1441,434384337.7487512
1442,169454635.24212083
1450,139306609.92198592
1451,301333713.8788486
1455,108483065.97838019
1462,444243337.36737376
1466,134521207.12468538
1467,162196530.15090203
1472,125693832.6254901
1479,530181713.6331237
1480,938147348.3129243
1485,319685297.5025389
1487,226594635.2302954
1492,116367954.65545212
1493,460933763.67130256
1494,66887009.498709194
1496,224916517.779216
1497,372131129.113828
1498,534222664.1071713
1503,577079260.1730841
1506,144995258.22189823
1510,119424426.01395534
1511,393651564.6368411
1516,136803470.10319138
1517,318443910.4310787
1523,101604523.81539562
1527,61045983.234168276
1536,516981851.9866234
1537,285411314.3404081
1539,67397934.87545732
1545,349538858.74357593
1547,249912993.8125244
1550,130395125.40116285
1557,427508605.35256517
1562,32840930.444870926
1568,267710734.44702998
1571,122912467.31451194
1581,68849486.39444482
1597,151855812.59015107
1598,101723169.8912491
1600,315255706.0292344
1606,401678306.7936141
1609,87870215.36288746
1611,358341293.11891437
1613,363330227.42183113
1617,373582265.0457496
1620,318903859.5658425
1622,134686687.08187282
1624,117186858.1167234
1630,188314247.69842762
1631,96076637.87207219
1633,319504854.91663885
1642,485046001.97631836
1645,155210405.86158675
1648,165449773.8360332
1649,135558874.6715261
1650,188221366.37372836
1666,58668856.78869004
1668,198941014.01291236
1669,141250301.2190162
1671,126312132.90373743
1673,125764698.96894532
1674,207780301.52900994
1676,849468447.2821424
1682,184151007.01591018
1685,252298417.8018614
1686,90868481.42211181
1691,335906066.5400524
1696,529531869.50858843
1703,313544167.74547005
1704,914521961.536113
1706,116169272.1593059
1713,112997140.51761122
1716,306335686.76648384
1718,174913534.24423143
1721,118465013.50872998
1723,291810844.20366305
1725,100760769.57173656
1726,83855719.67995276
1729,143973919.9287158
1733,224889989.88418272
1754,478269319.7916935
1755,86860309.01092696
1757,218083481.63341948
1768,98076083.07834044
1771,138813277.7515229
1776,162546727.95830017
1778,383479867.79109347
1782,178612909.58254343
1784,57451058.86439842
1786,229968190.9230399
1792,264169551.75062817
1794,151916673.29649213
1796,74597482.696297
1799,253058971.70489085
1802,129894197.8976963
1806,685620805.178697
1807,117953384.82844442
1811,239520580.99836004
1817,170272996.58760726
1818,150204230.41194478
1823,184211780.39195043
1827,143177558.94208002
1830,176369155.60265964
1835,441264557.32781804
1837,120839974.51378042
1840,121062560.74050859
1846,200683464.12101382
1854,181217829.18766445
1857,273402629.0488698
1859,117240837.07242283
1869,84347860.33485511
1873,284388310.0738874
1875,83321194.2278695
1884,623546142.7917659
1894,158221175.22613704
1900,170151056.9900976
1908,495914167.87801945
1920,105948293.84169175
1923,688765234.2152292
1927,367619123.80239415
1929,247788926.26973674
1930,185139443.34237105
1935,93440642.11790317
1937,610194138.284902
1940,873183142.8477708
1942,124460018.65201364
1946,148172522.19738042
1954,513873550.84976315
1956,166019720.07969567
1957,331227905.1410183
1962,469557957.98590386
1969,144878796.75710914
1974,334513170.3690897
1977,142970395.902923
1979,294527490.0178619
1980,204770854.42856148
1997,234413691.4116241
2011,238518011.0315094
2013,59631390.35373119
2015,218510081.41452187
2020,312876270.0657447
2021,213966281.11192578
2023,287023468.9792158
2024,170265057.24263492
2027,209221817.21322632
2031,241514260.08447018
2036,114210727.93981184
2037,105098981.92441162
2040,207190931.70669585
2043,271574018.4961883
2049,96265931.98445085
2052,181775748.12258947
2056,270777047.5692054
2057,199318869.67865482
2062,365030600.56350225
2064,213019539.75315452
2067,244950718.5144709
2068,662287581.9321067
2070,136715419.70663673
2072,426852203.8546558
2075,204022775.10080928
2076,222143677.27410123
2079,37098959.73101338
2082,912848296.7162693
2083,100997195.30912559
2088,201975215.1860397
2095,102681435.09427069
2096,69960044.48976903
2102,143038464.75920138
2104,560953121.9032004
2107,767172561.0594046
2113,294558445.30288106
2115,81905957.58955576
2116,199881258.63321492
2124,435317699.2782342
2128,334083036.16514766
2131,187753455.528244
2145,157750859.51233327
2146,254255458.84351915
2148,281051087.76411027
2149,184474932.0078977
2151,97097012.59039164
2155,138445847.09784585
2157,691786819.3290621
2159,176942240.81220898
2160,350266067.7616216
2162,135618218.58969247
2165,177265978.5334308
2166,208765532.54715627
2169,44471509.298430525
2172,116594385.9975965
2174,364490883.91028935
2178,352229513.54129726
2179,67606884.00266407
2180,186903610.79988274
2184,231007459.47000024
2188,425226034.0120022
2195,251120269.5033581
2197,333415392.119723
2200,242766933.73331004
2201,190120344.09243366
2205,222146954.0929329
2210,320523502.65654194
2212,100975303.09387003
2214,91162553.46574298
2215,174000979.46741515
2216,162234687.33301422
2217,751615857.9550922
2219,224325647.56562287
2223,197058315.69316572
2233,181796213.39640078
2239,309365976.22416544
2241,200906327.0697031
2245,199307078.99772155
2253,271284902.52665365
2254,155504637.4122701
2258,446762637.2858252
2274,325728619.1393108
2276,91576552.4947854
2278,79898793.11688805
2283,497242098.1539876
2288,145496390.3095895
2294,168286721.3172074
2302,252201750.86619982
2306,126231399.11695845
2308,776171590.409254
2309,124606376.89847149
2317,121623644.23465788
2319,104404101.52777822
2322,273163267.8728311
2329,290151618.7882605
2330,91633866.52441731
2332,140241244.16669238
2334,216540251.29789656
2335,88966079.31650299
2337,241153367.65224162
2340,129536820.75563549
2341,182035138.60804012
2344,151589694.18449685
2346,77650312.76868226
2352,101307573.44129482
2353,164765662.86776555
2354,286820136.946597
2360,309661296.23230165
2361,176323475.80266467
2364,253550493.51435825
2366,267425591.5792724
2373,149419131.331459
2374,91748297.33616114
2375,435761537.27109635
2387,86721878.57501705
2390,234094824.3698902
2393,357538001.2100777
2399,186109839.69903472
2404,209044831.73452196
2407,158345139.36312005
2408,163469549.93043435
2410,200584057.71736678
2424,126223646.69104294
2426,157454751.92523566
2444,235837812.81659144
2446,479581163.16650486
2449,82024768.41655934
2452,136048158.2353352
2453,242828682.24011835
2454,249890962.26747805
2457,144180211.08803803
2461,96119332.96115044
2468,588514846.4643003
2472,73877960.61532502
2474,101099789.33534208
2477,113074724.16335408
2484,359472562.461908
2488,140391233.21838203
2492,63733969.59881349
2499,160273928.00002676
2505,122839082.21928948
2508,306529173.07550246
2512,124773462.58829547
2515,73027674.84128888
2517,255388786.1269252
2533,185174019.92385232
2535,159733900.15090698
2537,137164641.59776646
2540,72257378.10911699
2541,188446599.89496586
2545,147912756.27230194
2547,260954446.20939085
2549,337396317.7371277
2556,248593618.69220817
2559,117239516.77905422
2560,182919518.60385728
2563,635389140.7372843
2565,128529278.99357961
2572,736417575.408865
2574,206664392.18537477
2576,988570463.0494776
2579,122529788.68807451
2580,328544922.89244944
2581,876193119.0267802
2583,234355452.2497418
2591,162181848.6887459
2594,591510849.952304
2595,87445161.97648962
2596,149709171.5817737
2598,128779907.86497165
2603,383750040.80536926
2604,267953905.3656058
2605,419775174.8972933
2606,483386824.1073383
2607,152647954.3801317
2610,120184836.79173666
2611,114890990.72967117
2613,189128397.41233242
2616,151793953.54467136
2618,89211447.88960102
2627,151618317.1017481
2629,387841277.80908114
2633,208071443.80451316
2634,237570981.835282
2640,251802061.49890375
2648,192003029.43763927
2649,151725617.33449653
2650,223868698.97718278
2652,565094882.6075693
2654,380156035.28861886
2655,305105992.84875613
2656,150640841.72762328
2659,126954689.15736035
2661,141878091.9484606
2663,128421431.56125136
2664,214416280.0146431
2667,85168881.24209793
2672,125324844.38102055
2674,112343761.60304725
2677,118054616.31793444
2679,84807702.2148634
2684,299474256.5678204
2686,191469483.78912047
2688,511691367.6013575
2691,302936504.5742499
2692,859809599.2953545
2693,212734873.72638947
2694,206666747.3227359
2700,664049266.9638543
2701,242619868.0159073
2706,67599040.05253276
2707,201402120.23927045
2710,260581873.82378787
2711,253191950.262455
2712,131260314.88743627
2717,39209122.86282928
2718,215283777.5888619
2720,57554144.43775839
2725,281778894.57752067
2727,310239723.59918106
2728,116265557.39158611
2729,321553797.07735705
2733,101005813.98614794
2736,335403278.03427655
2738,504409710.1423805
2741,317028434.7134079
2742,474782428.33773357
2743,87783687.86831385
2753,257971763.9461989
2755,372538122.2424939
2757,353444573.22414315
2759,58362932.53411335
2764,129924365.22456789
2766,135897737.98809266
2767,613991691.4419914
2768,136177054.85242012
2770,259611404.41387975
2772,583684525.0678799
2773,227243979.525604
2774,430528646.86401266
2779,121325382.09750171
2780,113610107.14671984
2781,691775736.4584782
2785,126257693.90415089
2787,445847852.05982673
2788,185461962.28806993
2789,132111240.23518609
2791,125955897.31968984
2793,70516519.4601285
2794,206982148.16044387
2796,144002118.9792686
2802,148015317.5808949
2823,177811048.35450178
2825,401442916.9608259
2826,138418960.70122448
2827,148854699.2926177
2835,166216550.06298855
2837,720955484.732737
2844,300883068.0237119
2846,414012887.6299968
2850,252144841.62498784
2852,257918635.90072948
2860,179014442.6580996
2861,170995748.59411204
2866,160020562.41715395
2867,77247502.28927095
2872,186348043.4658342
2877,200481680.51670924
2884,794068642.9870882
2885,504768963.30468
2888,215071506.16443107
2891,224179362.8321406
2892,294937419.49773127
2897,225345513.52532506
2902,326726419.6833831
2911,240774834.257463
2913,132496367.73159418
2914,134323780.9678536
2915,457147201.08612144
2916,533292655.7789594
2917,143550746.63449126
2918,222074313.69982314
2920,122722694.66709155
2924,248485736.58478877
2930,96543526.61028206
2935,271637389.47481525
2942,191800767.3605087
2945,530123978.9145988
2949,166001285.653251
2953,137000539.28131342
2956,76907122.20446883
2959,144652310.35934865
2960,136399351.43292126
2962,269909313.98049545
2964,64041219.676297516
2967,228214374.7294265
2971,475076478.2965724
2972,80554240.25242777
2977,103399247.39839461
2985,218643610.07000688
2986,189564872.8463754
2987,953947802.9104372
2990,328861761.11265254
2996,245789561.60915303
3000,129654610.9657657
3001,131845963.64239588
3003,391294558.9800265
3012,567150495.2899771
3015,566489254.5316676
3016,159781104.28284127
3039,137316594.74948058
3044,446101924.4759451
3045,104515618.70238535
3046,76800359.99319316
3050,123418838.93135324
3051,165458618.34936982
3053,385293223.0677077
3056,85498227.10757786
3058,245423907.79654154
3065,213572880.35211754
3067,125561934.58129863
3074,63761451.53728353
3076,164577932.63079122
3079,160439272.50797296
3082,796245409.8827956
3086,211341494.19656616
3093,235785092.87999913
3102,204390369.6299933
3107,207514461.34734756
3108,373308957.0301204
3110,247816176.8665153
3111,95031028.73615311
3115,346471929.427684
3116,72272672.70502214
3117,114586158.12451772
3120,167262592.27736476
3122,233697597.88996306
3127,290836359.63643086
3129,82547084.94707434
3130,157227477.7096854
3134,161551150.66922107
3135,190070900.18522558
3136,215041886.2553246
3137,155436962.54457268
3139,138616454.36618164
3140,146928573.5270738
3143,517750447.9109912
3145,128026204.88558221
3146,271935227.38801426
3149,341618998.07825696
3150,122560728.16838072
3152,233409032.21798566
3161,381164489.6663104
3162,209306744.90196216
3167,638072668.621838
3168,386333784.7195901
3172,269483266.5383568
3179,105135970.45869043
3181,105814547.17167294
3182,194910510.52515027
3183,264961058.30300075
3187,220014476.2376982
3192,439436917.9185141
3193,185680499.5327446
3201,206418010.812973
3203,402997255.40222716
3206,169948526.1590125
3210,73655737.23160444
3211,111467791.75860724
3217,389420478.5168274
3218,97760564.69755563
3220,633490929.3437067
3222,312821959.33365506
3225,113244145.69743395
3243,790930208.7832457
3246,254842649.89772746
3247,125533821.19246244
3248,431854356.0998831
3252,167253434.6251852
3253,612527314.7958256
3254,323553268.529728
3256,181422729.6013025
3257,154527465.76058584
3261,510274551.07083225
3263,302719433.21429
3266,357771366.75464153
3268,179984011.0780444
3272,95344042.8727483
3274,105734035.2421015
3275,267681217.24467564
3279,218914884.93723038
3282,284373247.7090973
3286,226146694.37297982
3287,151239253.87179437
3292,192320749.49185652
3296,626791178.1075516
3300,90674860.48172133
3301,330521429.6469631
3303,187421604.96091363
3315,214717329.27526638
3317,208509487.66468462
3321,468758739.86747456
3323,94135873.41669245
3326,174362151.13042742
3327,131454750.0076616
3329,223982871.54996952
3331,411538167.5587625
3333,427194397.9991278
3335,357752977.7386221
3340,259794881.65155908
3347,586118561.8353553
3349,125394398.990437
3354,158212342.02301857
3355,473600725.084258
3359,355290861.1850326
3363,139483531.4447752
3367,283964695.9138259
3370,196026859.5363634
3371,454152957.645012
3375,180583174.58027107
3377,496410384.80272496
3379,229446093.92889005
3380,286363669.7543337
3382,175612806.61649498
3383,57910407.24925924
3384,154135176.0193967
3385,235642998.3653622
3387,242999001.25444987
3388,222330175.73385677
3392,97730589.59917459
3393,356558794.854426
3394,212500858.072152
3396,87627806.84942597
3397,258611439.66024095
3401,123459077.27729785
3403,161146111.6517882
3405,767252420.5276867
3411,232064391.00429288
3412,249834599.00548613
3413,182259682.7197583
3415,165513146.2708986
3426,111811949.85184972
3427,194816851.69998887
3429,195491043.83268484
3431,481782893.1543537
3432,158650006.04641277
3441,143329842.86812952
3442,151212834.64683118
3450,331292535.143561
3456,429999675.5215091
3458,278413143.10756195
3464,173495399.99031582
3473,121894640.14841856
3477,166813716.64928222
3480,205163825.97196165
3481,105990702.5640903
3482,413506434.26907045
3485,298368125.4439412
3486,251842753.0784725
3487,177714791.25010616
3488,169135217.0778394
3490,265208488.72109264
3491,334080640.4546536
3496,239327842.84473586
3499,565802130.9302026
3505,322755137.32239157
3509,111966062.31155743
3511,108327801.63842216
3514,775124300.9344248
3518,102071915.28728221
3519,249226090.48293707
3522,424076680.7580544
3523,153391344.5907331
3526,560424037.8361824
3527,548410918.7399806
3528,1008019893.7518139
3529,405995179.84342986
3532,136390130.0967085
3537,191367357.04134345
3540,133179399.68424779
3543,759448662.6179563
3544,102445985.07281941
3546,100768669.85924102
3547,286737699.4170667
3549,118270884.14742695
3553,114781091.2355064
3556,296011891.83712685
3564,189731165.420863
3570,323034486.1573869
3572,240070358.13236162
3577,212364003.48704934
3586,518608167.26001257
3596,243593423.31991953
3600,131780569.44280966
3601,239510253.54814434
3604,175612720.92381838
3607,100450008.17618217
3621,367840118.1627405
3623,91886423.1822164
3626,160321707.2350572
3628,164751245.2615475
3631,296835140.9809411
3635,642200507.0309081
3636,141171473.40269145
3637,193010530.68807128
3644,159827384.87215406
3647,85918071.41231209
3648,124678272.0617323
3652,406345140.2952042
3654,219957206.09093314
3658,168221879.60762
3661,180342730.12018812
3663,137000561.4359295
3664,568978451.9722348
3671,328559299.1077907
3679,650290669.0033033
3681,313073861.99169517
3685,180730664.47842345
3686,285219548.04302263
3689,169696096.55483308
3692,96524994.49822982
3696,97998103.87340708
3702,205678095.69871375
3704,119666862.78417194
3706,995446507.241119
3707,375207652.07167053
3710,245301855.2599794
3713,94108861.06495856
3715,362519457.40766263
3717,237821392.8854788
3720,137523650.8033376
3721,194195607.29300636
3722,161493337.23380953
3724,149981871.20738834
3729,364202843.4380948
3731,246613877.8286276
3732,424736306.3227252
3735,190224488.66967264
3737,1741680177.7768013
3739,151452211.2130929
3746,132061008.5849365
3755,402250140.66193867
3762,291354436.5048704
3763,156909160.32773092
3767,85665938.74743535
3769,24166347.41812176
3771,239890878.15472123
3773,234756149.74605456
3776,117313012.53012095
3779,167459921.96677083
3780,335878963.3263061
3781,308812472.72418493
3782,223460053.4762501
3783,145831188.0873729
3784,279553362.6917228
3787,225030672.05699158
3793,366778638.19832534
3797,257885098.56701186
3798,194146437.0538656
3799,194813997.25053555
3800,228006754.83231652
3802,166906302.00821987
3806,124849129.75075333
3807,96658801.52290425
3808,149858600.32545784
3811,159129416.08285052
3814,81370819.55257984
3816,464981278.30965805
3817,209926508.99750975
3820,175395861.67641065
3822,365309816.41980773
3825,123792839.63249175
3826,121201242.40740234
3839,656161437.9710302
3842,193941690.47650716
3843,243859972.23537457
3844,123786537.35813348
3850,203273184.63872606
3851,157540070.40510994
3855,228099733.81363115
3856,781380967.114979
3865,147879940.63039413
3869,209897711.61621964
3871,300682978.37497026
3875,438092601.7909295
3876,759640628.5507563
3878,99333573.57725956
3882,395443474.732812
3887,126502534.82027389
3889,122010346.64735472
3902,252022869.542993
3903,156484624.60060513
3906,201939378.72508937
3909,286762340.4241807
3914,194457691.0184712
3918,102493490.24311966
3921,538697926.2270173
3926,172083371.27912733
3930,178957692.8615275
3932,201637202.4239243
3937,281909985.376134
3945,138445653.99078047
3946,317665117.2888823
3951,169013479.14652318
3954,108743809.95784132
3957,137539325.63983694
3959,161155974.69770816
3960,133219146.1530396
3962,123092303.61745794
3967,243499196.300897
3969,126833223.20943023
3971,278685472.50617313
3976,177218820.57357734
3980,213176594.2491697
3981,155180800.9421862
3984,300571535.53895766
3989,260687907.34884512
3991,235575324.11612347
3994,186352770.80165374
3995,222882454.60531497
3999,113517666.21566157
4002,101030243.17869711
4014,95521134.35588177
4017,126119947.8149916
4021,284658982.675194
4022,287583164.5828202
4039,151325413.28884572
4041,118768456.42569482
4042,117790156.79544115
4043,123865040.2219284
4045,129077315.86798376
4047,515055429.85588086
4050,320517176.5733268
4051,243780480.50966197
4053,331144671.78458476
4056,430765281.90467566
4057,192060194.6709559
4058,251329784.32259047
4065,211763941.541433
4068,844685762.9356884
4069,70516519.4601285
4071,84498070.51717244
4073,170560581.6477366
4075,253805324.45767403
4080,262746738.32705885
4081,392642608.29759425
4083,750898234.0939854
4085,389609912.7475718
4086,280519774.03727037
4088,299565964.3915705
4097,77671588.37215382
4099,294450659.6548501
4100,173008518.2610312
4107,77139219.78552681
4111,277588398.5999716
4113,694413652.2663453
4114,671252966.7482419
4115,310528442.5050941
4116,238452661.05384162
4118,81145161.57546051
4119,96732654.00245388
4134,119470882.31406423
4136,94708213.67791508
4142,89942198.63851294
4144,415413233.8515428
4153,292152539.1609358
4154,161907793.3783214
4158,208993802.94027692
4161,441643403.40483755
4164,118539109.36457117
4165,205972118.1191615
4169,149862160.3049984
4171,178927464.5621208
4174,175436576.51845658
4177,232583739.94565302
4180,287919112.02605283
4185,238217745.89769033
4186,87848246.76376307
4188,80578217.10912094
4189,132476792.39544941
4191,114375274.43320683
4193,134713451.27877915
4195,104992265.25582029
4202,895166628.814888
4209,312539404.21010137
4212,479233963.17889035
4215,140599873.7009983
4216,215191457.56985164
4218,313719542.60101026
4228,112133867.0917137
4229,113483480.37680267
4231,122131212.84238721
4234,167120015.04759377
4238,282269861.1414678
4241,216340927.55669913
4245,103272385.99137513
4250,256697701.63956
4251,444602431.6230401
4254,410491061.9896307
4256,205182775.01757097
4259,103584729.6837134
4269,558274899.1560351
4270,169468164.37185597
4288,166860169.8195841
4292,310632890.01830345
4294,279722910.7819799
4297,127002732.50114466
4299,99105366.02395172
4307,349447797.8310886
4309,102146576.57520021
4317,321740141.8758039
4318,116619072.61928578
4321,486358362.27428246
4322,96849482.37721355
4327,254243596.18957055
4328,119220943.30355327
4334,142236215.8589802
4335,206556145.42014122
4347,187906592.57081378
4348,315497447.61840767
4349,66221518.45258197
4350,61686920.13946974
4354,212926036.0027232
4356,204617512.018635
4360,755211340.3236496
4362,129977257.10467365
4366,276213012.691204
4368,145151893.7771492
4370,275662022.683886
4376,95823366.35205656
4378,161305154.72214207
4382,277404182.08072
4391,333594036.54102343
4393,148522852.58218068
4395,124225242.85475813
4399,127843668.3237504
4401,619696445.3037549
4413,244629169.59792998
4418,75128161.84055214
4420,73607054.2129923
4424,123290199.43376061
4433,172781514.7864267
4435,425944095.441012
4440,525942359.6383547
4442,793197395.5654109
4444,499920831.03540736
4446,90493072.48339976
4447,342799440.7258083
4450,206991618.47592175
4455,230999248.48188356
4465,224015289.84558114
4467,155843218.4717188
4468,476928508.281201
4469,140260316.40395337
4476,90877599.35298015
4478,252967978.7468561
4481,198059170.7839044
4482,399612989.91037124
4491,82023560.5896368
4494,804126982.591361
4495,227183640.91247183
4496,182536922.02070436
4503,303275803.67793137
4506,103007147.97555457
4508,422246251.2096291
4509,137225375.76340088
4515,233110367.645861
4518,713411044.8326045
4519,316176115.3953752
4522,688107478.0535907
4526,267492902.30623704
4529,301029083.18174565
4530,162256180.97382513
4533,106624645.52839006
4534,827898330.3106878
4536,159826342.24857488
4537,191256755.95784175
4538,344249118.7288475
