id,valor_total_avaluo
1220,294416100.0
1223,96474780.0
1224,201376800.0
1227,783309000.0
1253,275505440.0
1254,228890180.0
1258,235382780.0
1262,130016184.0
1264,171402770.0
1277,296144830.0
1278,105298190.0
1282,87384340.0
1284,60271820.0
1286,192507780.0
1291,70986830.0
1293,874044300.0
1294,69093210.0
1296,185166500.0
1297,210687840.0
1298,227684050.0
1302,313422530.0
1303,177396750.0
1304,76036696.0
1305,195296460.0
1315,201025870.0
1318,156867140.0
1321,85916650.0
1323,87266340.0
1326,75631660.0
1327,170773330.0
1329,77187410.0
1330,250288700.0
1336,167148640.0
1343,528498940.0
1346,133118856.0
1359,264632850.0
1362,74957240.0
1363,209970110.0
1364,275800640.0
1367,208045400.0
1371,86757870.0
1372,372820030.0
1375,353637700.0
1379,517166240.0
1380,160936110.0
1381,83601760.0
1393,618424000.0
1398,338937400.0
1400,77038696.0
1402,266618160.0
1404,370122200.0
1406,143967020.0
1412,400792300.0
1416,165022800.0
1422,257355820.0
1425,140695460.0
1427,285210270.0
1428,280195360.0
1432,146578260.0
1433,326197820.0
1439,186921250.0
1441,311047300.0
1442,181785380.0
1450,126788040.0
1451,358039360.0
1455,98395430.0
1462,303437470.0
1466,138944480.0
1467,134404580.0
1472,146248640.0
1479,537853900.0
1480,873098200.0
1485,364679970.0
1487,268002910.0
1492,105961120.0
1493,410220260.0
1494,48918520.0
1496,204912050.0
1497,290949020.0
1498,613395900.0
1503,695079940.0
1506,145933890.0
1510,97496180.0
1511,469333600.0
1516,184354200.0
1517,248713680.0
1523,109442580.0
1527,61628090.0
1536,418115780.0
1537,221739760.0
1539,79092980.0
1545,336451620.0
1547,314014080.0
1550,115230700.0
1557,439861340.0
1562,59378852.0
1568,269683970.0
1571,114457880.0
1581,64548084.0
1597,160357260.0
1598,94238776.0
1600,306405950.0
1606,343751140.0
1609,83419496.0
1611,366127900.0
1613,266642690.0
1617,427643500.0
1620,226503490.0
1622,90821400.0
1624,100873750.0
1630,213021950.0
1631,88587064.0
1633,311453820.0
1642,437237440.0
1645,167056910.0
1648,198497310.0
1649,142814320.0
1650,186833660.0
1666,133255864.0
1668,219689400.0
1669,141636290.0
1671,120635280.0
1673,150936400.0
1674,254905260.0
1676,782322400.0
1682,182515150.0
1685,264140180.0
1686,83071310.0
1691,349305340.0
1696,523938340.0
1703,371820380.0
1704,868962400.0
1706,108718910.0
1713,115861630.0
1716,334059780.0
1718,150115740.0
1721,103774480.0
1723,336082530.0
1725,99744790.0
1726,82343680.0
1729,140456020.0
1733,203099460.0
1754,475019170.0
1755,82573570.0
1757,233019470.0
1768,94968220.0
1771,123763450.0
1776,157381760.0
1778,351446800.0
1782,180092830.0
1784,56293310.0
1786,222214350.0
1792,300721540.0
1794,129245240.0
1796,58260970.0
1799,207886560.0
1802,124617390.0
1806,499124500.0
1807,121534024.0
1811,203878480.0
1817,133300780.0
1818,139354980.0
1823,169511940.0
1827,142705760.0
1830,163526930.0
1835,431845760.0
1837,111121416.0
1840,113042270.0
1846,175887650.0
1854,181185040.0
1857,259563760.0
1859,106159790.0
1869,82848056.0
1873,282147600.0
1875,85356056.0
1884,581045760.0
1894,139166460.0
1900,166499950.0
1908,487992220.0
1920,107828140.0
1923,783617200.0
1927,306553060.0
1929,199424030.0
1930,202754900.0
1935,87291896.0
1937,643954100.0
1940,843297600.0
1942,106183780.0
1946,136890110.0
1954,402922000.0
1956,155767840.0
1957,278613200.0
1962,465975780.0
1969,127243800.0
1974,301067200.0
1977,151362140.0
1979,256287780.0
1980,175574110.0
1997,238628450.0
2011,272914700.0
2013,57389030.0
2015,234829390.0
2020,327685630.0
2021,216275070.0
2023,266140350.0
2024,157817490.0
2027,238678400.0
2031,268137600.0
2036,119771710.0
2037,107855670.0
2040,125868616.0
2043,227700050.0
2049,73076100.0
2052,184347920.0
2056,227117010.0
2057,196510980.0
2062,268243920.0
2064,226426140.0
2067,195069600.0
2068,701181000.0
2070,136407330.0
2072,307788000.0
2075,188307950.0
2076,240014080.0
2079,47512830.0
2082,860588700.0
2083,97815890.0
2088,225111170.0
2095,100244050.0
2096,73985680.0
2102,136548320.0
2104,520145120.0
2107,679400000.0
2113,271801900.0
2115,92780450.0
2116,181512350.0
2124,353026020.0
2128,335275740.0
2131,166301340.0
2145,154359170.0
2146,234762690.0
2148,256528200.0
2149,197611680.0
2151,108404830.0
2155,150087860.0
2157,619883200.0
2159,177089460.0
2160,305116380.0
2162,154474500.0
2165,174269330.0
2166,210149740.0
2169,50160510.0
2172,101294280.0
2174,351133730.0
2178,380736450.0
2179,63465620.0
2180,181938740.0
2184,198586780.0
2188,388454000.0
2195,254869570.0
2197,362481700.0
2200,250335300.0
2201,204553620.0
2205,230877840.0
2210,367416700.0
2212,141890940.0
2214,82446456.0
2215,171668210.0
2216,152437980.0
2217,799980100.0
2219,200169090.0
2223,173064540.0
2233,170103000.0
2239,257155700.0
2241,178490620.0
2245,191399760.0
2253,295295680.0
2254,172309950.0
2258,360158080.0
2274,275584260.0
2276,85221280.0
2278,94183460.0
2283,460063400.0
2288,140390030.0
2294,174301550.0
2302,259067340.0
2306,145956640.0
2308,709384770.0
2309,118175040.0
2317,125275730.0
2319,120496960.0
2322,290865000.0
2329,279302660.0
2330,100093460.0
2332,141445870.0
2334,222925330.0
2335,107929190.0
2337,243094740.0
2340,147756400.0
2341,186466190.0
2344,146291790.0
2346,72616936.0
2352,87129450.0
2353,168644800.0
2354,303177340.0
2360,241017040.0
2361,148962880.0
2364,299916830.0
2366,206372940.0
2373,123092570.0
2374,76970090.0
2375,337351520.0
2387,75788776.0
2390,218342940.0
2393,287818340.0
2399,149603440.0
2404,180780370.0
2407,141233730.0
2408,154169470.0
2410,187225140.0
2424,110380110.0
2426,150171330.0
2444,243407040.0
2446,509984260.0
2449,101661864.0
2452,133459304.0
2453,190237500.0
2454,235728350.0
2457,138403550.0
2461,88457384.0
2468,637931260.0
2472,83956200.0
2474,208206190.0
2477,101613304.0
2484,308594850.0
2488,143872380.0
2492,74701490.0
2499,143571710.0
2505,136514960.0
2508,251165620.0
2512,112727780.0
2515,86805540.0
2517,257860350.0
2533,199453000.0
2535,153289490.0
2537,126016440.0
2540,83670270.0
2541,176513010.0
2545,129803660.0
2547,223910820.0
2549,396277400.0
2556,210981070.0
2559,106130480.0
2560,112692940.0
2563,883772300.0
2565,157791020.0
2572,862216450.0
2574,189236980.0
2576,984480060.0
2579,128753490.0
2580,255184750.0
2581,746442900.0
2583,241031360.0
2591,163838900.0
2594,395042980.0
2595,86771250.0
2596,152827780.0
2598,110983544.0
2603,349457540.0
2604,265987780.0
2605,410029500.0
2606,530110660.0
2607,145467840.0
2610,111482240.0
2611,104041190.0
2613,166173840.0
2616,165050320.0
2618,83338890.0
2627,152419900.0
2629,356354600.0
2633,201141840.0
2634,233959740.0
2640,273144260.0
2648,154844130.0
2649,163567780.0
2650,193687060.0
2652,507813020.0
2654,380952670.0
2655,355965000.0
2656,156564110.0
2659,103885210.0
2661,156093700.0
2663,135596160.0
2664,206514060.0
2667,82787496.0
2672,115510584.0
2674,153567900.0
2677,98633420.0
2679,79107370.0
2684,301222140.0
2686,155501140.0
2688,516227800.0
2691,292090530.0
2692,861002900.0
2693,168976880.0
2694,193892260.0
2700,466732860.0
2701,246639980.0
2706,73722540.0
2707,185792370.0
2710,309255600.0
2711,232126540.0
2712,144906260.0
2717,60925780.0
2718,214801280.0
2720,72144456.0
2725,267749760.0
2727,341033730.0
2728,105604230.0
2729,309013100.0
2733,102125576.0
2736,410810600.0
2738,455994400.0
2741,226275710.0
2742,536668130.0
2743,102676020.0
2753,262771680.0
2755,295899460.0
2757,241910060.0
2759,58593610.0
2764,120115464.0
2766,128359390.0
2767,631596100.0
2768,134031420.0
2770,229737950.0
2772,416632350.0
2773,197943700.0
2774,399327520.0
2779,130215750.0
2780,172757810.0
2781,690170700.0
2785,137311650.0
2787,525060600.0
2788,169048110.0
2789,124205416.0
2791,139845140.0
2793,67750520.0
2794,186942510.0
2796,242351300.0
2802,133958290.0
2823,190247520.0
2825,289835780.0
2826,130166950.0
2827,152325060.0
2835,181532750.0
2837,807969100.0
2844,237961580.0
2846,237159980.0
2850,239356460.0
2852,299274700.0
2860,152154980.0
2861,221478320.0
2866,210799540.0
2867,86935544.0
2872,124430184.0
2877,196335490.0
2884,724209660.0
2885,445326270.0
2888,231270990.0
2891,211827780.0
2892,216643840.0
2897,193491280.0
2902,330559400.0
2911,237100700.0
2913,122425470.0
2914,121430590.0
2915,377381200.0
2916,540463800.0
2917,131465640.0
2918,229371650.0
2920,119596630.0
2924,250470480.0
2930,82840460.0
2935,249769040.0
2942,156863820.0
2945,454386900.0
2949,159946270.0
2953,118080750.0
2956,84295130.0
2959,139825780.0
2960,152599970.0
2962,293279100.0
2964,65802290.0
2967,184814940.0
2971,533233180.0
2972,72618390.0
2977,103807840.0
2985,228687220.0
2986,183752830.0
2987,896040600.0
2990,324978240.0
2996,245627140.0
3000,136390880.0
3001,120964430.0
3003,335305280.0
3012,521055600.0
3015,543139260.0
3016,138881300.0
3039,124948424.0
3044,318915000.0
3045,91969224.0
3046,78389740.0
3050,151969060.0
3051,168960460.0
3053,339323780.0
3056,81134630.0
3058,215156110.0
3065,240125570.0
3067,133001304.0
3074,65802290.0
3076,153990160.0
3079,139590500.0
3082,764797500.0
3086,181923900.0
3093,199298260.0
3102,216660940.0
3107,183527250.0
3108,481431870.0
3110,245932240.0
3111,84846250.0
3115,331239170.0
3116,86179900.0
3117,112534050.0
3120,184365650.0
3122,243007070.0
3127,324031580.0
3129,84605990.0
3130,135121630.0
3134,162915310.0
3135,158345140.0
3136,189626930.0
3137,154685090.0
3139,133345350.0
3140,137449570.0
3143,364868930.0
3145,153063380.0
3146,261500320.0
3149,361388320.0
3150,129464770.0
3152,259196000.0
3161,336839780.0
3162,199160750.0
3167,644041150.0
3168,335029200.0
3172,292697340.0
3179,100781944.0
3181,99627980.0
3182,171684290.0
3183,245378530.0
3187,209484910.0
3192,354413100.0
3193,190180560.0
3201,189759970.0
3203,322933120.0
3206,170876910.0
3210,88212180.0
3211,138189010.0
3217,390607100.0
3218,95088610.0
3220,640564030.0
3222,256615950.0
3225,97945270.0
3243,672270800.0
3246,234307490.0
3247,112212160.0
3248,297563040.0
3252,161443870.0
3253,615166460.0
3254,236390910.0
3256,183490880.0
3257,162243570.0
3261,522967870.0
3263,295466200.0
3266,267451550.0
3268,185111300.0
3272,83734264.0
3274,132074104.0
3275,321634940.0
3279,191480820.0
3282,367536100.0
3286,213420130.0
3287,153629600.0
3292,177350240.0
3296,703064500.0
3300,101596740.0
3301,279676930.0
3303,180039740.0
3315,203329820.0
3317,185580740.0
3321,441553500.0
3323,89075300.0
3326,148802700.0
3327,121067270.0
3329,183095950.0
3331,338976450.0
3333,388360770.0
3335,415262300.0
3340,240912350.0
3347,512396580.0
3349,87889816.0
3354,147206380.0
3355,401382800.0
3359,262947000.0
3363,139323250.0
3367,251130560.0
3370,198267180.0
3371,498763460.0
3375,200066530.0
3377,488487200.0
3379,217951900.0
3380,265361220.0
3382,196272780.0
3383,53290770.0
3384,178671020.0
3385,214135310.0
3387,193159470.0
3388,204814430.0
3392,82963440.0
3393,387220350.0
3394,227632300.0
3396,84178920.0
3397,264033520.0
3401,102230024.0
3403,156365890.0
3405,602360060.0
3411,249546140.0
3412,294625540.0
3413,182711980.0
3415,156700200.0
3426,116635020.0
3427,205275200.0
3429,168522340.0
3431,401648420.0
3432,164507570.0
3441,145084880.0
3442,147640880.0
3450,270366530.0
3456,262237150.0
3458,244355790.0
3464,139886750.0
3473,109362710.0
3477,147819940.0
3480,174813650.0
3481,96175810.0
3482,372107740.0
3485,248012830.0
3486,223199180.0
3487,185819710.0
3488,181429150.0
3490,249492830.0
3491,337043870.0
3496,249897890.0
3499,605592770.0
3505,297417300.0
3509,94061310.0
3511,119559190.0
3514,816269950.0
3518,100927820.0
3519,280463840.0
3522,414463840.0
3523,168349220.0
3526,507679400.0
3527,456020060.0
3528,886952300.0
3529,376463140.0
3532,127959510.0
3537,163479980.0
3540,120735340.0
3543,643629950.0
3544,89910980.0
3546,88334110.0
3547,281132030.0
3549,102932860.0
3553,104263576.0
3556,302022800.0
3564,201877220.0
3570,295165250.0
3572,222014400.0
3577,185903940.0
3586,488272900.0
3596,214843000.0
3600,125968984.0
3601,248957170.0
3604,170585890.0
3607,96980450.0
3621,264052530.0
3623,79854630.0
3626,131448744.0
3628,155828180.0
3631,283226240.0
3635,658756030.0
3636,184584030.0
3637,222483090.0
3644,155081920.0
3647,75381690.0
3648,112328936.0
3652,319557150.0
3654,170393200.0
3658,172731710.0
3661,178392700.0
3663,130042160.0
3664,473625200.0
3671,223289250.0
3679,591110800.0
3681,317907800.0
3685,169487180.0
3686,340886660.0
3689,149032050.0
3692,81974540.0
3696,98904160.0
3702,233965230.0
3704,95959440.0
3706,859173600.0
3707,377384320.0
3710,162716270.0
3713,85936970.0
3715,367694270.0
3717,302185280.0
3720,124926740.0
3721,171835090.0
3722,144607170.0
3724,178254110.0
3729,345686200.0
3731,260991500.0
3732,516224700.0
3735,167545060.0
3737,442897280.0
3739,140294910.0
3746,125782190.0
3755,444772960.0
3762,252881360.0
3763,138831970.0
3767,95930540.0
3769,49502084.0
3771,193141490.0
3773,216953070.0
3776,96030050.0
3779,150331280.0
3780,364061950.0
3781,311270140.0
3782,205586580.0
3783,127728730.0
3784,250343180.0
3787,184616060.0
3793,351180770.0
3797,272232960.0
3798,208923660.0
3799,169067500.0
3800,199015070.0
3802,151571780.0
3806,146854670.0
3807,89534340.0
3808,141411490.0
3811,147224740.0
3814,114516270.0
3816,525773900.0
3817,177287860.0
3820,169059840.0
3822,353494340.0
3825,116036230.0
3826,93331150.0
3839,763517100.0
3842,196440110.0
3843,236211840.0
3844,127947064.0
3850,182734000.0
3851,129310300.0
3855,246999150.0
3856,806144260.0
3865,143561800.0
3869,187074030.0
3871,385477340.0
3875,419335940.0
3876,647812000.0
3878,166502900.0
3882,455575550.0
3887,133178790.0
3889,214196290.0
3902,183894900.0
3903,148387630.0
3906,183582220.0
3909,304132830.0
3914,225476400.0
3918,88273130.0
3921,500365800.0
3926,160307040.0
3930,169445840.0
3932,213013380.0
3937,273093340.0
3945,136506600.0
3946,399925600.0
3951,169514140.0
3954,148131580.0
3957,152713660.0
3959,157581070.0
3960,154992200.0
3962,125154664.0
3967,276504860.0
3969,117476030.0
3971,286740700.0
3976,177060740.0
3980,285977340.0
3981,155386140.0
3984,261194980.0
3989,292059940.0
3991,306022000.0
3994,187542430.0
3995,212035710.0
3999,107076470.0
4002,99277820.0
4014,87420530.0
4017,113165130.0
4021,401896770.0
4022,259995970.0
4039,136479460.0
4041,122497060.0
4042,110806504.0
4043,63107988.0
4045,113529170.0
4047,483691500.0
4050,291674900.0
4051,212529900.0
4053,267470670.0
4056,378983420.0
4057,185828290.0
4058,238306620.0
4065,242932940.0
4068,572000640.0
4069,67750520.0
4071,88130104.0
4073,159932720.0
4075,279531000.0
4080,202100020.0
4081,266010020.0
4083,759978600.0
4085,399293730.0
4086,292703580.0
4088,337898370.0
4097,71026990.0
4099,324524450.0
4100,185059490.0
4107,82017560.0
4111,293335070.0
4113,616877950.0
4114,792741200.0
4115,253838600.0
4116,277446430.0
4118,79000510.0
4119,83547450.0
4134,115225880.0
4136,88759280.0
4142,93652210.0
4144,376054370.0
4153,247079410.0
4154,156445660.0
4158,171061550.0
4161,621312600.0
4164,108122860.0
4165,167332750.0
4169,156052080.0
4171,168578370.0
4174,147416020.0
4177,252483950.0
4180,333322530.0
4185,164899340.0
4186,110987896.0
4188,82806056.0
4189,136223900.0
4191,104352856.0
4193,150468880.0
4195,84587224.0
4202,937429570.0
4209,288252860.0
4212,466418560.0
4215,136748720.0
4216,261493170.0
4218,299625630.0
4228,90142984.0
4229,152894350.0
4231,109222664.0
4234,164002300.0
4238,249489170.0
4241,162843300.0
4245,83067016.0
4250,244084910.0
4251,389621700.0
4254,358502700.0
4256,187105620.0
4259,92703440.0
4269,466423140.0
4270,155889500.0
4288,196738500.0
4292,283863840.0
4294,238866290.0
4297,106389030.0
4299,101064744.0
4307,305032860.0
4309,106211540.0
4317,312357150.0
4318,107214260.0
4321,464009630.0
4322,104997016.0
4327,267186660.0
4328,122973704.0
4334,128532950.0
4335,201628380.0
4347,183071840.0
4348,330808420.0
4349,59971236.0
4350,63465620.0
4354,193809120.0
4356,196961710.0
4360,670866900.0
4362,135839550.0
4366,249293860.0
4368,144613390.0
4370,239467410.0
4376,91047780.0
4378,154018080.0
4382,240980030.0
4391,349002430.0
4393,162870110.0
4395,133223000.0
4399,119185650.0
4401,553629630.0
4413,229758420.0
4418,76600120.0
4420,77910900.0
4424,148446500.0
4433,208520000.0
4435,393840260.0
4440,540401800.0
4442,763538500.0
4444,382149730.0
4446,91010630.0
4447,283769380.0
4450,223689810.0
4455,182527280.0
4465,225729890.0
4467,126892630.0
4468,380751400.0
4469,138364210.0
4476,88136300.0
4478,238806320.0
4481,165395470.0
4482,303769380.0
4491,212080430.0
4494,799118340.0
4495,185731300.0
4496,217691700.0
4503,329673020.0
4506,92032200.0
4508,436031520.0
4509,129947250.0
4515,177822370.0
4518,814158600.0
4519,302313340.0
4522,774732000.0
4526,221866910.0
4529,352473150.0
4530,153289180.0
4533,88746024.0
4534,763771100.0
4536,181701220.0
4537,189798370.0
4538,362285380.0
4539,208637700.0
4544,148021920.0
4547,68520630.0
4548,515608300.0
4553,40673070.0
4555,239047330.0
4556,612328640.0
4559,109195670.0
4561,199740050.0
4563,206628400.0
4570,139822180.0
4572,47668424.0
4578,77702100.0
4584,108999470.0
4586,86505990.0
4587,185366300.0
4595,249939780.0
4597,216987840.0
4599,145061260.0
4600,240151300.0
4601,381964770.0
4606,179317150.0
4630,148206980.0
4633,142165010.0
4637,186213490.0
4639,89405400.0
4642,248860080.0
4643,77038696.0
4644,223419790.0
4650,325735300.0
4651,391686200.0
4655,735697340.0
4658,371011520.0
4660,285099740.0
4667,113434400.0
4670,330868000.0
4671,342539600.0
4672,326425180.0
4673,76022990.0
4675,77448460.0
4679,132142264.0
4682,83686060.0
4688,452036100.0
4690,201708000.0
4691,153770030.0
4692,89525310.0
4700,472330050.0
4715,674247000.0
4716,292971900.0
4719,250764270.0
4725,153011700.0
4728,539300000.0
4729,120766660.0
4736,119365400.0
4739,160979040.0
4740,80125336.0
4741,179890910.0
4747,86375720.0
4751,363150300.0
4752,127472800.0
4762,178618160.0
4764,442793120.0
4765,198540930.0
4767,97085040.0
4769,81034600.0
4772,144811740.0
4774,291611300.0
4776,106124880.0
4781,146084530.0
4784,234799420.0
4785,303825150.0
4786,142533940.0
4788,224703660.0
4789,263933180.0
4794,549377340.0
4801,946170800.0
4802,805978940.0
4805,80747840.0
4806,103102910.0
4810,143100510.0
4815,144802480.0
4822,131771580.0
4824,175575840.0
4825,203585280.0
4829,113435060.0
4833,188494530.0
4839,250848530.0
4856,446108960.0
4864,431014850.0
4866,564413500.0
4887,135362130.0
4888,152985300.0
4889,331682700.0
4890,252320110.0
4891,339492800.0
4892,208318910.0
4896,202611650.0
4897,410376350.0
4898,76600120.0
4899,414342000.0
4901,185052290.0
4904,182842460.0
4909,410770300.0
4912,284642700.0
4916,104055970.0
4922,98566760.0
4923,222080140.0
4926,127879910.0
4927,258559260.0
4929,941793660.0
4930,99912450.0
4932,311643400.0
4933,104354824.0
4935,740409000.0
4940,234910580.0
4945,86638180.0
4950,527270700.0
4956,96650904.0
4962,134373870.0
4966,163431950.0
4970,187063680.0
4975,458398880.0
4981,146909180.0
4984,513995420.0
4989,91550790.0
4990,326575550.0
4993,187953600.0
4995,198835540.0
4998,161196460.0
5006,95320200.0
5008,217688380.0
5010,479261900.0
5015,280445470.0
5018,165887490.0
5019,333194900.0
5022,140508860.0
5026,92802936.0
5027,148913580.0
5028,246277580.0
5030,113514296.0
5031,219528140.0
5034,229862770.0
5041,880312450.0
5043,176200160.0
5044,121790070.0
5046,914562700.0
5048,218028350.0
5049,299053800.0
5057,127045400.0
5060,143114370.0
5062,102482740.0
5066,108558160.0
5073,81790024.0
5074,103849900.0
5082,484479040.0
5083,352019360.0
5084,115449270.0
5093,202398850.0
5095,274464030.0
5099,235138290.0
5102,262230430.0
5105,178664450.0
5108,202398850.0
5111,202398850.0
5114,205692420.0
5116,251808340.0
5123,329205860.0
5124,205692420.0
5128,92460410.0
5130,202294370.0
5132,347329020.0
5134,220726020.0
5135,151506720.0
5136,248415570.0
5143,123010110.0
5144,95364584.0
5151,139591570.0
5152,616555700.0
5157,84207490.0
5161,86411620.0
5166,136728590.0
5170,125954560.0
5173,107947250.0
5178,162772580.0
5180,516988900.0
5183,71680650.0
5192,80504000.0
5198,142444350.0
5212,69907530.0
5213,161883760.0
5219,123476296.0
5220,253653820.0
5222,76131660.0
5234,94863510.0
5238,164836130.0
5239,346410400.0
5241,208018960.0
5247,458714460.0
5251,211411970.0
5252,347081120.0
5253,94951784.0
5255,264236420.0
5256,127387420.0
5259,742691200.0
5261,154686820.0
5263,222095220.0
5264,434213280.0
5267,109906180.0
5268,232352500.0
5272,394386080.0
5274,195136660.0
5275,267915630.0
5283,181817550.0
5291,209773460.0
5294,675909500.0
5302,173570740.0
5304,104941010.0
5306,140441550.0
5316,170244100.0
5319,316279100.0
5321,272875170.0
5326,719616800.0
5327,268663500.0
5332,80932000.0
5334,207227360.0
5338,41038960.0
5339,615872450.0
5340,348459970.0
5343,136735260.0
5344,406588500.0
5352,88048330.0
5354,165054050.0
5356,428551000.0
5359,166498770.0
5360,195966290.0
5363,286333470.0
5366,54894920.0
5368,101053656.0
5370,132545780.0
5374,235817460.0
5377,114789330.0
5383,134957760.0
5384,905652860.0
5386,97887030.0
5387,126431120.0
5391,159083870.0
5393,601184060.0
5398,690016060.0
5399,245307800.0
5400,134427040.0
5403,472194020.0
5406,65384508.0
5407,113613860.0
5419,358813250.0
5424,209556500.0
5425,153676220.0
5427,162617140.0
5429,122056104.0
5440,95152600.0
5442,243453470.0
5443,182370500.0
5444,123840040.0
5448,142716960.0
5449,315710340.0
5451,85066160.0
5452,259293220.0
5455,76534904.0
5456,293136670.0
5460,206844670.0
5461,226793140.0
5468,109977290.0
5470,121797464.0
5471,192716580.0
5475,318755900.0
5476,484512480.0
5479,242146190.0
5480,251780020.0
5483,238770610.0
5485,225875120.0
5489,93856950.0
5494,207783730.0
